81,31246,"{35.0, 36.0, 43.0, 44.0, 46.0, 48.0, 79.0}"
82,26768,"{36.0, 46.0, 48.0, 57.0, 58.0, 79.0}"
83,30861,"{36.0, 37.0, 46.0, 48.0, 58.0, 60.0, 79.0}"
84,19755,"{34.0, 36.0, 43.0, 46.0, 48.0}"
85,11554,"{46.0, 48.0, 80.0}"
86,7611,"{11.0, 27.0, 28.0, 29.0, 37.0, 43.0, 44.0, 58.0, 59.0, 60.0, 68.0, 74.0, 76.0, 78.0, 79.0, 91.0, 92.0}"
87,6810,"{11.0, 27.0, 28.0, 29.0, 37.0, 43.0, 44.0, 58.0, 59.0, 60.0, 68.0, 74.0, 76.0, 78.0, 79.0, 91.0}"
88,6769,"{11.0, 27.0, 28.0, 29.0, 37.0, 43.0, 44.0, 58.0, 59.0, 60.0, 68.0, 74.0, 76.0, 78.0, 79.0, 91.0, 92.0}"
89,6190,"{11.0, 27.0, 28.0, 29.0, 37.0, 43.0, 44.0, 58.0, 59.0, 60.0, 68.0, 74.0, 76.0, 78.0, 79.0, 91.0}"
90,28704,"{1.0, 5.0, 9.0, 15.0, 16.0, 17.0, 59.0, 64.0, 65.0}"
91,45191,"{1.0, 4.0, 5.0, 9.0, 15.0, 16.0, 17.0, 55.0, 59.0, 64.0, 65.0, 73.0}"
92,54569,"{1.0, 5.0, 9.0, 15.0, 16.0, 17.0, 54.0, 55.0, 59.0, 64.0, 65.0, 73.0}"
93,63467,"{1.0, 5.0, 9.0, 15.0, 16.0, 17.0, 54.0, 55.0, 59.0, 64.0, 65.0, 73.0}"
94,73031,"{1.0, 5.0, 9.0, 15.0, 16.0, 17.0, 54.0, 55.0, 59.0, 64.0, 65.0, 73.0}"
95,82520,"{1.0, 5.0, 9.0, 15.0, 16.0, 17.0, 54.0, 55.0, 59.0, 64.0, 65.0, 73.0}"
96,92084,"{1.0, 5.0, 9.0, 15.0, 16.0, 17.0, 54.0, 55.0, 59.0, 64.0, 65.0, 73.0}"
97,109940,"{1.0, 5.0, 9.0, 12.0, 15.0, 16.0, 17.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
98,120301,"{1.0, 5.0, 9.0, 12.0, 15.0, 16.0, 17.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
99,130662,"{1.0, 5.0, 9.0, 12.0, 15.0, 16.0, 17.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
100,151384,"{1.0, 5.0, 9.0, 12.0, 15.0, 16.0, 17.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
101,140674,"{1.0, 5.0, 9.0, 15.0, 16.0, 17.0, 49.0, 50.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
102,151832,"{1.0, 5.0, 9.0, 15.0, 16.0, 17.0, 49.0, 50.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
103,162990,"{1.0, 5.0, 9.0, 15.0, 16.0, 17.0, 49.0, 50.0, 52.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
104,162990,"{1.0, 5.0, 8.0, 9.0, 15.0, 16.0, 17.0, 49.0, 50.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
105,162990,"{1.0, 5.0, 9.0, 10.0, 15.0, 16.0, 17.0, 49.0, 50.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
106,186238,"{1.0, 5.0, 7.0, 8.0, 9.0, 15.0, 16.0, 17.0, 49.0, 50.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
107,198990,"{1.0, 5.0, 7.0, 8.0, 9.0, 15.0, 16.0, 17.0, 49.0, 50.0, 59.0, 64.0, 65.0, 73.0, 93.0}"
108,43165,"{1.0, 5.0, 9.0, 51.0, 52.0, 59.0}"
109,54298,"{1.0, 5.0, 9.0, 51.0, 52.0, 59.0}"
110,59907,"{1.0, 5.0, 9.0, 51.0, 52.0, 59.0}"
111,42476,"{1.0, 3.0, 5.0, 9.0, 25.0, 26.0, 59.0}"
112,48852,"{1.0, 3.0, 5.0, 9.0, 10.0, 25.0, 26.0, 59.0}"
113,32367,"{1.0, 3.0, 4.0, 5.0, 9.0, 59.0}"
114,9849,"{47.0, 48.0}"
115,15892,"{35.0, 36.0, 47.0, 48.0, 75.0}"
116,27510,"{36.0, 47.0, 48.0, 75.0, 78.0}"
117,48523,"{28.0, 29.0, 35.0, 36.0, 43.0, 44.0, 47.0, 48.0, 75.0}"
118,55639,"{28.0, 29.0, 36.0, 43.0, 44.0, 47.0, 48.0, 75.0, 78.0}"
119,96962,"{27.0, 28.0, 29.0, 36.0, 43.0, 44.0, 47.0, 48.0, 57.0, 58.0, 68.0, 69.0, 74.0, 75.0}"
120,14003,"{47.0, 48.0, 80.0}"
121,1949,"{28.0, 29.0, 59.0, 77.0, 78.0}"
122,2792,"{28.0, 29.0, 43.0, 44.0, 59.0, 68.0, 69.0, 77.0, 78.0}"
123,2603,"{28.0, 29.0, 43.0, 44.0, 59.0, 68.0, 69.0, 77.0, 78.0}"
124,2460,"{28.0, 29.0, 43.0, 44.0, 59.0, 68.0, 69.0, 77.0, 78.0}"
125,2460,"{28.0, 29.0, 43.0, 44.0, 59.0, 68.0, 69.0, 77.0, 78.0}"
126,2256,"{28.0, 29.0, 43.0, 44.0, 59.0, 68.0, 77.0, 78.0}"
127,2868,"{11.0, 27.0, 28.0, 29.0, 43.0, 44.0, 59.0, 68.0, 74.0, 77.0, 78.0}"
128,2868,"{11.0, 27.0, 28.0, 29.0, 43.0, 44.0, 59.0, 68.0, 74.0, 77.0, 78.0}"
129,2868,"{11.0, 27.0, 28.0, 29.0, 43.0, 44.0, 59.0, 68.0, 74.0, 77.0, 78.0}"
130,2868,"{11.0, 27.0, 28.0, 29.0, 43.0, 44.0, 59.0, 68.0, 74.0, 77.0, 78.0}"
131,3072,"{11.0, 28.0, 29.0, 37.0, 43.0, 44.0, 59.0, 60.0, 68.0, 74.0, 77.0, 78.0}"
132,3072,"{11.0, 28.0, 29.0, 37.0, 43.0, 44.0, 59.0, 60.0, 68.0, 74.0, 77.0, 78.0}"
133,2460,"{28.0, 29.0, 43.0, 44.0, 57.0, 58.0, 59.0, 68.0, 77.0, 78.0}"
134,2664,"{28.0, 29.0, 43.0, 44.0, 58.0, 59.0, 68.0, 77.0, 78.0, 91.0}"
135,2703,"{28.0, 29.0, 35.0, 43.0, 44.0, 58.0, 59.0, 68.0, 77.0, 78.0, 91.0}"
136,1853,"{28.0, 29.0, 43.0, 59.0, 77.0, 78.0}"
137,1649,"{28.0, 29.0, 59.0, 69.0, 77.0, 78.0}"
138,1069,"{45.0, 48.0}"
139,1530,"{36.0, 45.0, 48.0, 78.0, 79.0}"
140,2781,"{28.0, 29.0, 36.0, 43.0, 44.0, 45.0, 48.0, 59.0, 68.0, 79.0, 91.0, 92.0}"
141,1702,"{34.0, 36.0, 43.0, 45.0, 48.0}"
142,959,"{45.0, 48.0, 80.0}"
143,27708,"{59.0, 81.0, 82.0, 84.0}"
144,1981,"{4.0, 40.0, 48.0}"
145,2520,"{33.0, 40.0, 48.0, 55.0}"
146,23067,"{0.0, 8.0, 13.0, 15.0, 59.0}"
147,173083,"{1.0, 4.0, 5.0, 9.0, 13.0, 16.0, 17.0, 54.0, 55.0, 59.0, 64.0, 65.0, 73.0}"
148,3579,"{28.0, 29.0, 36.0, 43.0, 44.0, 45.0, 48.0, 60.0, 68.0, 79.0, 91.0, 92.0}"
new component
